carrinho_id,cliente_id,data_criacao,data_ultima_atividade,data_abandono,status,motivo_abandono,valor_subtotal,valor_frete,valor_desconto,valor_total,duracao_sessao_minutos,dispositivo,browser,canal_origem,cliente_novo,tem_conta_criada,created_at,updated_at
1557,465,2026-04-06 01:19:00+00:00,2026-04-06 02:02:00+00:00,,comprado,,467.72,17.02,0.0,484.74,43,mobile,Safari Mobile,instagram,False,True,2026-04-06 01:19:00+00:00,2026-04-06 02:02:00+00:00
1558,1493,2026-05-27 15:27:00+00:00,2026-05-27 15:36:00+00:00,2026-05-27 15:36:00+00:00,abandonado,estoque,88.7,22.18,0.0,110.88,31,mobile,Safari Mobile,email,True,True,2026-05-27 15:27:00+00:00,2026-05-27 15:36:00+00:00
1559,1342,2026-01-19 01:20:00+00:00,2026-01-19 02:40:00+00:00,,comprado,,966.22,21.09,0.0,987.31,80,mobile,Chrome Mobile,outros,False,True,2026-01-19 01:20:00+00:00,2026-01-19 02:40:00+00:00
1560,687,2026-04-04 22:48:00+00:00,2026-04-04 22:53:00+00:00,2026-04-04 22:53:00+00:00,abandonado,pagamento,449.45,39.31,0.0,488.76,7,mobile,Chrome Mobile,google,True,False,2026-04-04 22:48:00+00:00,2026-04-04 22:53:00+00:00
1561,1416,2026-01-25 02:15:00+00:00,2026-01-25 02:30:00+00:00,2026-01-25 02:30:00+00:00,abandonado,indecisao,186.42,9.96,0.0,196.38,21,desktop,Safari,google,True,True,2026-01-25 02:15:00+00:00,2026-01-25 02:30:00+00:00
1562,1314,2026-03-28 13:41:00+00:00,2026-03-28 14:54:00+00:00,,comprado,,185.53,18.63,0.0,204.16,73,desktop,Chrome,google,False,True,2026-03-28 13:41:00+00:00,2026-03-28 14:54:00+00:00
1563,94,2026-06-15 12:24:00+00:00,2026-06-15 12:33:00+00:00,2026-06-15 12:33:00+00:00,abandonado,frete,748.34,33.07,0.0,781.41,22,mobile,Samsung Internet,outros,False,True,2026-06-15 12:24:00+00:00,2026-06-15 12:33:00+00:00
1564,1335,2026-05-24 21:38:00+00:00,2026-05-24 21:44:00+00:00,2026-05-24 21:44:00+00:00,abandonado,frete,195.95,30.91,0.0,226.86,7,mobile,Samsung Internet,direct,True,True,2026-05-24 21:38:00+00:00,2026-05-24 21:44:00+00:00
1565,687,2026-06-13 16:41:00+00:00,2026-06-13 16:59:00+00:00,2026-06-13 16:59:00+00:00,abandonado,nao_informado,154.64,14.46,0.0,169.1,32,mobile,Chrome Mobile,google,True,True,2026-06-13 16:41:00+00:00,2026-06-13 16:59:00+00:00
1566,1271,2026-01-22 12:08:00+00:00,2026-01-22 13:00:00+00:00,,ativo,,196.94,33.62,0.0,230.56,52,mobile,Samsung Internet,facebook,True,True,2026-01-22 12:08:00+00:00,2026-01-22 13:00:00+00:00
1567,1398,2026-06-20 23:05:00+00:00,2026-06-20 23:24:00+00:00,2026-06-20 23:24:00+00:00,comprado,frete,221.97,10.33,28.39,203.91,31,tablet,Chrome,direct,True,True,2026-06-20 23:05:00+00:00,2026-06-20 23:24:00+00:00
1568,836,2026-01-15 13:13:00+00:00,2026-01-15 13:44:00+00:00,2026-01-15 13:44:00+00:00,abandonado,indecisao,188.53,26.42,0.0,214.95,38,desktop,Firefox,google,False,True,2026-01-15 13:13:00+00:00,2026-01-15 13:44:00+00:00
1569,1315,2026-03-20 22:43:00+00:00,2026-03-20 23:19:00+00:00,,comprado,,328.06,37.14,0.0,365.2,36,mobile,Samsung Internet,google,True,True,2026-03-20 22:43:00+00:00,2026-03-20 23:19:00+00:00
1570,260,2026-06-28 11:39:00+00:00,2026-06-28 11:44:00+00:00,2026-06-28 11:44:00+00:00,recuperado,preco,319.23,7.48,35.11,291.6,6,desktop,Firefox,google,False,True,2026-06-28 11:39:00+00:00,2026-06-28 11:44:00+00:00
1571,37,2026-01-20 02:02:00+00:00,2026-01-20 02:18:00+00:00,,ativo,,358.57,18.65,0.0,377.22,16,mobile,Samsung Internet,google,True,True,2026-01-20 02:02:00+00:00,2026-01-20 02:18:00+00:00
1572,1379,2026-06-06 17:42:00+00:00,2026-06-06 18:36:00+00:00,,comprado,,205.24,8.46,0.0,273.55,54,desktop,Edge,google,False,True,2026-06-06 17:42:00+00:00,2026-06-06 18:36:00+00:00
1573,179,2026-05-25 21:13:00+00:00,2026-05-25 21:52:00+00:00,,comprado,,224.13,39.72,0.0,263.85,39,desktop,Edge,facebook,False,True,2026-05-25 21:13:00+00:00,2026-05-25 21:52:00+00:00
1574,142,2026-04-01 18:52:00+00:00,2026-04-01 19:26:00+00:00,,comprado,,181.45,43.92,0.0,225.37,34,mobile,Chrome Mobile,google,False,True,2026-04-01 18:52:00+00:00,2026-04-01 19:26:00+00:00
1575,1178,2026-03-04 22:40:00+00:00,2026-03-04 23:14:00+00:00,,ativo,,528.43,34.68,0.0,563.11,34,mobile,Samsung Internet,facebook,False,True,2026-03-04 22:40:00+00:00,2026-03-04 23:14:00+00:00
1576,588,2026-06-03 02:00:00+00:00,2026-06-03 02:05:00+00:00,2026-06-03 02:05:00+00:00,abandonado,nao_informado,485.42,25.87,0.0,511.29,4,desktop,Safari,email,False,True,2026-06-03 02:00:00+00:00,2026-06-03 02:05:00+00:00
1577,659,2026-06-28 10:24:00+00:00,2026-06-28 10:30:00+00:00,2026-06-28 10:30:00+00:00,abandonado,pagamento,149.31,12.03,0.0,161.34,8,desktop,Safari,google,False,True,2026-06-28 10:24:00+00:00,2026-06-28 10:30:00+00:00
1578,303,2026-06-04 13:58:00+00:00,2026-06-04 14:25:00+00:00,2026-06-04 14:25:00+00:00,expirado,frete,669.19,25.07,0.0,694.26,35,desktop,Chrome,instagram,False,True,2026-06-04 13:58:00+00:00,2026-06-04 14:25:00+00:00
1579,1364,2026-01-08 16:38:00+00:00,2026-01-08 17:06:00+00:00,2026-01-08 17:06:00+00:00,comprado,estoque,91.75,30.92,9.45,113.22,34,mobile,Samsung Internet,direct,False,True,2026-01-08 16:38:00+00:00,2026-01-08 17:06:00+00:00
1580,955,2026-04-28 12:47:00+00:00,2026-04-28 12:56:00+00:00,2026-04-28 12:56:00+00:00,abandonado,indecisao,765.4,29.48,0.0,794.88,12,mobile,Chrome Mobile,direct,False,True,2026-04-28 12:47:00+00:00,2026-04-28 12:56:00+00:00
1581,876,2026-05-10 21:38:00+00:00,2026-05-10 21:58:00+00:00,2026-05-10 21:58:00+00:00,abandonado,frete,78.12,21.86,0.0,99.98,21,mobile,Chrome Mobile,direct,False,True,2026-05-10 21:38:00+00:00,2026-05-10 21:58:00+00:00
1582,1346,2026-01-15 01:11:00+00:00,2026-01-15 01:27:00+00:00,2026-01-15 01:27:00+00:00,abandonado,indecisao,299.18,11.53,0.0,310.71,39,desktop,Edge,email,False,True,2026-01-15 01:11:00+00:00,2026-01-15 01:27:00+00:00
1583,1007,2026-04-17 19:07:00+00:00,2026-04-17 19:12:00+00:00,2026-04-17 19:12:00+00:00,abandonado,frete,183.88,34.21,0.0,218.09,9,mobile,Samsung Internet,direct,False,True,2026-04-17 19:07:00+00:00,2026-04-17 19:12:00+00:00
1584,430,2026-01-16 21:12:00+00:00,2026-01-16 21:18:00+00:00,2026-01-16 21:18:00+00:00,abandonado,nao_informado,509.46,10.26,0.0,519.72,23,mobile,Safari Mobile,direct,False,True,2026-01-16 21:12:00+00:00,2026-01-16 21:18:00+00:00
1585,458,2026-02-05 22:45:00+00:00,2026-02-05 23:17:00+00:00,,comprado,,316.03,8.6,0.0,324.63,32,mobile,Samsung Internet,direct,False,True,2026-02-05 22:45:00+00:00,2026-02-05 23:17:00+00:00
1586,1055,2026-05-04 01:47:00+00:00,2026-05-04 02:07:00+00:00,2026-05-04 02:07:00+00:00,abandonado,indecisao,406.8,32.95,0.0,439.75,36,mobile,Safari Mobile,direct,False,True,2026-05-04 01:47:00+00:00,2026-05-04 02:07:00+00:00
1587,594,2026-01-20 22:56:00+00:00,2026-01-20 23:04:00+00:00,2026-01-20 23:04:00+00:00,abandonado,nao_informado,307.73,34.21,0.0,341.94,12,desktop,Safari,instagram,False,True,2026-01-20 22:56:00+00:00,2026-01-20 23:04:00+00:00
1588,559,2026-01-08 11:05:00+00:00,2026-01-08 11:15:00+00:00,2026-01-08 11:15:00+00:00,recuperado,frete,361.16,14.07,38.62,336.61,38,tablet,Safari,email,False,True,2026-01-08 11:05:00+00:00,2026-01-08 11:15:00+00:00
1589,1430,2026-05-24 09:44:00+00:00,2026-05-24 09:56:00+00:00,2026-05-24 09:56:00+00:00,expirado,preco,96.4,37.59,0.0,133.99,16,desktop,Safari,instagram,False,True,2026-05-24 09:44:00+00:00,2026-05-24 09:56:00+00:00
1590,272,2026-03-15 18:47:00+00:00,2026-03-15 19:41:00+00:00,,comprado,,94.45,15.97,0.0,110.42,54,desktop,Chrome,direct,False,True,2026-03-15 18:47:00+00:00,2026-03-15 19:41:00+00:00
1591,193,2026-02-07 10:38:00+00:00,2026-02-07 11:10:00+00:00,2026-02-07 11:10:00+00:00,abandonado,indecisao,444.22,24.82,0.0,469.04,42,desktop,Edge,facebook,False,True,2026-02-07 10:38:00+00:00,2026-02-07 11:10:00+00:00
1592,1230,2026-06-16 19:45:00+00:00,2026-06-16 19:51:00+00:00,2026-06-16 19:51:00+00:00,abandonado,preco,109.09,17.81,0.0,126.9,7,mobile,Safari Mobile,google,False,True,2026-06-16 19:45:00+00:00,2026-06-16 19:51:00+00:00
1593,1164,2026-05-25 17:35:00+00:00,2026-05-25 18:03:00+00:00,,ativo,,268.53,33.9,0.0,302.43,28,mobile,Chrome Mobile,outros,False,True,2026-05-25 17:35:00+00:00,2026-05-25 18:03:00+00:00
1594,1459,2026-03-08 21:10:00+00:00,2026-03-08 21:52:00+00:00,,comprado,,198.49,40.43,0.0,238.92,42,tablet,Chrome,outros,False,True,2026-03-08 21:10:00+00:00,2026-03-08 21:52:00+00:00
1595,921,2026-06-27 11:17:00+00:00,2026-06-27 12:32:00+00:00,,comprado,,799.72,14.41,0.0,814.13,75,mobile,Samsung Internet,outros,False,True,2026-06-27 11:17:00+00:00,2026-06-27 12:32:00+00:00
1596,1307,2026-02-18 22:25:00+00:00,2026-02-18 23:34:00+00:00,,comprado,,227.65,11.24,0.0,238.89,69,desktop,Safari,outros,False,True,2026-02-18 22:25:00+00:00,2026-02-18 23:34:00+00:00
1597,975,2026-05-21 16:01:00+00:00,2026-05-21 16:07:00+00:00,2026-05-21 16:07:00+00:00,abandonado,frete,129.44,30.1,0.0,159.54,6,desktop,Firefox,google,False,True,2026-05-21 16:01:00+00:00,2026-05-21 16:07:00+00:00
1598,137,2026-02-27 18:38:00+00:00,2026-02-27 18:53:00+00:00,,ativo,,477.3,41.97,0.0,519.27,15,mobile,Samsung Internet,outros,False,True,2026-02-27 18:38:00+00:00,2026-02-27 18:53:00+00:00
1599,33,2026-06-03 20:05:00+00:00,2026-06-03 20:33:00+00:00,,comprado,,314.76,20.8,0.0,335.56,28,desktop,Firefox,google,False,True,2026-06-03 20:05:00+00:00,2026-06-03 20:33:00+00:00
1600,681,2026-02-26 22:48:00+00:00,2026-02-26 23:04:00+00:00,2026-02-26 23:04:00+00:00,abandonado,estoque,425.58,10.48,0.0,436.06,17,mobile,Chrome Mobile,google,False,True,2026-02-26 22:48:00+00:00,2026-02-26 23:04:00+00:00
1601,1213,2026-01-19 16:34:00+00:00,2026-01-19 16:58:00+00:00,2026-01-19 16:58:00+00:00,comprado,estoque,198.92,31.59,29.73,200.78,37,mobile,Samsung Internet,instagram,False,True,2026-01-19 16:34:00+00:00,2026-01-19 16:58:00+00:00
1602,929,2026-02-14 20:55:00+00:00,2026-02-14 21:08:00+00:00,,ativo,,126.98,25.06,0.0,152.04,13,mobile,Chrome Mobile,google,False,True,2026-02-14 20:55:00+00:00,2026-02-14 21:08:00+00:00
1603,99,2026-05-11 19:23:00+00:00,2026-05-11 19:56:00+00:00,,ativo,,205.49,41.72,0.0,247.21,33,desktop,Edge,direct,True,True,2026-05-11 19:23:00+00:00,2026-05-11 19:56:00+00:00
1604,742,2026-02-13 09:47:00+00:00,2026-02-13 10:00:00+00:00,2026-02-13 10:00:00+00:00,abandonado,preco,34.33,43.89,0.0,78.22,34,mobile,Safari Mobile,facebook,False,True,2026-02-13 09:47:00+00:00,2026-02-13 10:00:00+00:00
1605,264,2026-03-17 14:11:00+00:00,2026-03-17 14:16:00+00:00,2026-03-17 14:16:00+00:00,recuperado,preco,962.85,6.94,138.42,831.37,7,desktop,Chrome,instagram,True,True,2026-03-17 14:11:00+00:00,2026-03-17 14:16:00+00:00
1606,579,2026-04-10 14:02:00+00:00,2026-04-10 14:09:00+00:00,2026-04-10 14:09:00+00:00,abandonado,frete,40.72,28.69,0.0,69.41,12,mobile,Samsung Internet,email,False,True,2026-04-10 14:02:00+00:00,2026-04-10 14:09:00+00:00
1607,380,2026-03-16 17:03:00+00:00,2026-03-16 18:02:00+00:00,,comprado,,674.94,18.89,0.0,693.83,59,mobile,Safari Mobile,direct,True,True,2026-03-16 17:03:00+00:00,2026-03-16 18:02:00+00:00
1608,946,2026-03-06 18:20:00+00:00,2026-03-06 18:30:00+00:00,2026-03-06 18:30:00+00:00,abandonado,indecisao,510.5,26.79,0.0,537.29,12,mobile,Chrome Mobile,instagram,False,True,2026-03-06 18:20:00+00:00,2026-03-06 18:30:00+00:00
1609,921,2026-06-19 14:07:00+00:00,2026-06-19 14:20:00+00:00,2026-06-19 14:20:00+00:00,abandonado,preco,678.23,44.2,0.0,722.43,44,mobile,Safari Mobile,email,False,True,2026-06-19 14:07:00+00:00,2026-06-19 14:20:00+00:00
1610,1095,2026-04-28 15:21:00+00:00,2026-04-28 16:10:00+00:00,,comprado,,787.13,22.31,0.0,809.44,49,desktop,Edge,direct,False,True,2026-04-28 15:21:00+00:00,2026-04-28 16:10:00+00:00
1611,638,2026-04-07 18:16:00+00:00,2026-04-07 18:36:00+00:00,,comprado,,507.79,22.84,0.0,530.63,20,desktop,Chrome,google,False,True,2026-04-07 18:16:00+00:00,2026-04-07 18:36:00+00:00
1612,753,2026-02-02 21:30:00+00:00,2026-02-02 22:21:00+00:00,,comprado,,413.11,6.28,0.0,419.39,51,desktop,Edge,outros,False,True,2026-02-02 21:30:00+00:00,2026-02-02 22:21:00+00:00
1613,372,2026-01-27 22:37:00+00:00,2026-01-27 23:09:00+00:00,2026-01-27 23:09:00+00:00,abandonado,indecisao,356.76,29.67,0.0,386.43,42,mobile,Chrome Mobile,facebook,False,True,2026-01-27 22:37:00+00:00,2026-01-27 23:09:00+00:00
1614,682,2026-02-13 10:36:00+00:00,2026-02-13 11:01:00+00:00,2026-02-13 11:01:00+00:00,abandonado,preco,491.2,16.54,0.0,507.74,41,mobile,Chrome Mobile,email,False,True,2026-02-13 10:36:00+00:00,2026-02-13 11:01:00+00:00
1615,1185,2026-01-05 12:50:00+00:00,2026-01-05 13:04:00+00:00,2026-01-05 13:04:00+00:00,recuperado,nao_informado,39.41,14.22,3.16,50.47,21,desktop,Edge,google,False,True,2026-01-05 12:50:00+00:00,2026-01-05 13:04:00+00:00
1616,326,2026-01-02 01:54:00+00:00,2026-01-02 02:01:00+00:00,2026-01-02 02:01:00+00:00,abandonado,nao_informado,764.39,42.58,0.0,806.97,8,tablet,Chrome,outros,False,True,2026-01-02 01:54:00+00:00,2026-01-02 02:01:00+00:00
1617,856,2026-03-14 00:38:00+00:00,2026-03-14 01:50:00+00:00,,comprado,,647.5,44.41,0.0,691.91,72,mobile,Samsung Internet,google,False,True,2026-03-14 00:38:00+00:00,2026-03-14 01:50:00+00:00
1618,648,2026-06-16 11:34:00+00:00,2026-06-16 11:42:00+00:00,2026-06-16 11:42:00+00:00,abandonado,indecisao,218.62,44.39,0.0,263.01,23,mobile,Safari Mobile,instagram,True,False,2026-06-16 11:34:00+00:00,2026-06-16 11:42:00+00:00
1619,335,2026-05-24 13:59:00+00:00,2026-05-24 14:16:00+00:00,2026-05-24 14:16:00+00:00,expirado,preco,667.11,-25.87,0.0,588.19,18,desktop,Firefox,direct,False,True,2026-05-24 13:59:00+00:00,2026-05-24 14:16:00+00:00
1620,195,2026-06-23 00:24:00+00:00,2026-06-23 00:39:00+00:00,2026-06-23 00:39:00+00:00,abandonado,frete,531.0,21.29,0.0,552.29,28,mobile,Chrome Mobile,direct,True,True,2026-06-23 00:24:00+00:00,2026-06-23 00:39:00+00:00
1621,361,2026-03-07 16:25:00+00:00,2026-03-07 16:35:00+00:00,2026-03-07 16:35:00+00:00,abandonado,estoque,185.21,21.66,0.0,206.87,29,tablet,Chrome,google,False,True,2026-03-07 16:25:00+00:00,2026-03-07 16:35:00+00:00
1622,677,2026-06-09 20:50:00+00:00,2026-06-09 21:08:00+00:00,,comprado,,455.51,21.46,0.0,476.97,18,desktop,Safari,instagram,False,True,2026-06-09 20:50:00+00:00,2026-06-09 21:08:00+00:00
1623,178,2026-04-13 18:49:00+00:00,2026-04-13 19:05:00+00:00,2026-04-13 19:05:00+00:00,abandonado,indecisao,179.65,28.05,0.0,207.7,29,mobile,Samsung Internet,instagram,False,True,2026-04-13 18:49:00+00:00,2026-04-13 19:05:00+00:00
1624,520,2026-05-20 12:27:00+00:00,2026-05-20 12:40:00+00:00,2026-05-20 12:40:00+00:00,abandonado,pagamento,368.52,8.06,0.0,442.12,13,mobile,Samsung Internet,google,False,True,2026-05-20 12:27:00+00:00,2026-05-20 12:40:00+00:00
1625,1066,2026-05-12 21:30:00+00:00,2026-05-12 21:36:00+00:00,2026-05-12 21:36:00+00:00,abandonado,preco,684.11,-29.26,0.0,654.85,17,desktop,Safari,instagram,False,True,2026-05-12 21:30:00+00:00,2026-05-12 21:36:00+00:00
1626,810,2026-03-13 00:49:00+00:00,2026-03-13 00:59:00+00:00,2026-03-13 00:59:00+00:00,abandonado,indecisao,140.16,42.46,0.0,182.62,24,desktop,Firefox,google,False,True,2026-03-13 00:49:00+00:00,2026-03-13 00:59:00+00:00
1627,967,2026-05-23 17:49:00+00:00,2026-05-23 18:33:00+00:00,,ativo,,653.67,18.99,0.0,672.66,44,mobile,Safari Mobile,direct,False,True,2026-05-23 17:49:00+00:00,2026-05-23 18:33:00+00:00
1628,682,2026-02-11 02:43:00+00:00,2026-02-11 02:49:00+00:00,2026-02-11 02:49:00+00:00,abandonado,preco,471.76,43.21,0.0,514.97,10,desktop,Edge,direct,False,True,2026-02-11 02:43:00+00:00,2026-02-11 02:49:00+00:00
1629,494,2026-06-05 17:38:00+00:00,2026-06-05 17:58:00+00:00,,ativo,,217.37,40.77,0.0,258.14,20,mobile,Chrome Mobile,facebook,False,True,2026-06-05 17:38:00+00:00,2026-06-05 17:58:00+00:00
1630,876,2026-02-06 18:45:00+00:00,2026-02-06 19:22:00+00:00,2026-02-06 19:22:00+00:00,abandonado,frete,315.85,28.21,0.0,344.06,41,mobile,Chrome Mobile,google,False,True,2026-02-06 18:45:00+00:00,2026-02-06 19:22:00+00:00
1631,494,2026-02-15 20:31:00+00:00,2026-02-15 20:37:00+00:00,2026-02-15 20:37:00+00:00,abandonado,preco,184.5,28.91,0.0,213.41,7,mobile,Chrome Mobile,instagram,False,True,2026-02-15 20:31:00+00:00,2026-02-15 20:37:00+00:00
1632,61,2026-06-27 23:18:00+00:00,2026-06-27 23:40:00+00:00,,ativo,,219.76,23.9,0.0,243.66,22,desktop,Chrome,instagram,False,True,2026-06-27 23:18:00+00:00,2026-06-27 23:40:00+00:00
1633,506,2026-01-07 15:17:00+00:00,2026-01-07 15:32:00+00:00,2026-01-07 15:32:00+00:00,abandonado,frete,209.37,38.07,0.0,247.44,21,mobile,Samsung Internet,direct,False,True,2026-01-07 15:17:00+00:00,2026-01-07 15:32:00+00:00
1634,850,2026-06-07 20:59:00+00:00,2026-06-07 21:36:00+00:00,2026-06-07 21:36:00+00:00,abandonado,pagamento,160.46,28.72,0.0,189.18,41,desktop,Chrome,facebook,True,False,2026-06-07 20:59:00+00:00,2026-06-07 21:36:00+00:00
1635,621,2026-05-10 01:02:00+00:00,2026-05-10 01:11:00+00:00,2026-05-10 01:11:00+00:00,abandonado,indecisao,153.24,19.61,0.0,172.85,20,mobile,Samsung Internet,instagram,False,True,2026-05-10 01:02:00+00:00,2026-05-10 01:11:00+00:00
1636,1131,2026-01-13 22:46:00+00:00,2026-01-13 22:54:00+00:00,,ativo,,156.53,23.93,0.0,180.46,8,mobile,Chrome Mobile,instagram,True,True,2026-01-13 22:46:00+00:00,2026-01-13 22:54:00+00:00
1637,1031,2026-01-22 13:23:00+00:00,2026-01-22 13:29:00+00:00,2026-01-22 13:29:00+00:00,abandonado,preco,423.29,17.28,0.0,440.57,33,mobile,Safari Mobile,direct,False,True,2026-01-22 13:23:00+00:00,2026-01-22 13:29:00+00:00
1638,1495,2026-02-21 17:00:00+00:00,2026-02-21 17:14:00+00:00,2026-02-21 17:14:00+00:00,abandonado,frete,34.54,16.1,0.0,50.64,18,desktop,Firefox,facebook,False,True,2026-02-21 17:00:00+00:00,2026-02-21 17:14:00+00:00
1639,758,2026-06-27 21:28:00+00:00,2026-06-27 21:46:00+00:00,2026-06-27 21:46:00+00:00,abandonado,preco,86.64,30.41,0.0,117.05,22,mobile,Samsung Internet,google,False,True,2026-06-27 21:28:00+00:00,2026-06-27 21:46:00+00:00
1640,1372,2026-03-09 09:52:00+00:00,2026-03-09 09:57:00+00:00,2026-03-09 09:57:00+00:00,abandonado,pagamento,120.41,10.92,0.0,131.33,3,desktop,Chrome,google,False,True,2026-03-09 09:52:00+00:00,2026-03-09 09:57:00+00:00
1641,1424,2026-02-20 10:20:00+00:00,2026-02-20 11:12:00+00:00,,comprado,,110.16,25.49,0.0,135.65,52,desktop,Firefox,instagram,True,True,2026-02-20 10:20:00+00:00,2026-02-20 11:12:00+00:00
1642,322,2026-03-15 18:32:00+00:00,2026-03-15 19:29:00+00:00,,ativo,,84.09,17.06,0.0,101.15,57,desktop,Chrome,email,False,True,2026-03-15 18:32:00+00:00,2026-03-15 19:29:00+00:00
1643,1376,2026-05-03 23:52:00+00:00,2026-05-04 00:19:00+00:00,2026-05-04 00:19:00+00:00,abandonado,preco,472.63,27.29,0.0,499.92,31,desktop,Safari,google,True,True,2026-05-03 23:52:00+00:00,2026-05-04 00:19:00+00:00
1644,931,2026-02-10 23:32:00+00:00,2026-02-10 23:44:00+00:00,2026-02-10 23:44:00+00:00,abandonado,frete,194.06,44.84,0.0,238.9,20,desktop,Firefox,facebook,False,True,2026-02-10 23:32:00+00:00,2026-02-10 23:44:00+00:00
1645,1066,2026-01-09 09:11:00+00:00,2026-01-09 09:26:00+00:00,2026-01-09 09:26:00+00:00,abandonado,indecisao,261.58,11.11,0.0,272.69,18,mobile,Chrome Mobile,direct,False,True,2026-01-09 09:11:00+00:00,2026-01-09 09:26:00+00:00
1646,998,2026-01-08 17:32:00+00:00,2026-01-08 17:57:00+00:00,2026-01-08 17:57:00+00:00,abandonado,pagamento,185.69,17.86,0.0,203.55,32,mobile,Safari Mobile,direct,True,False,2026-01-08 17:32:00+00:00,2026-01-08 17:57:00+00:00
1647,1304,2026-04-16 22:02:00+00:00,2026-04-16 22:21:00+00:00,2026-04-16 22:21:00+00:00,abandonado,estoque,713.64,13.28,0.0,726.92,31,mobile,Chrome Mobile,facebook,False,True,2026-04-16 22:02:00+00:00,2026-04-16 22:21:00+00:00
1648,1093,2026-04-03 13:45:00+00:00,2026-04-03 14:01:00+00:00,2026-04-03 14:01:00+00:00,abandonado,preco,104.97,30.97,0.0,121.96,20,tablet,Safari,instagram,True,True,2026-04-03 13:45:00+00:00,2026-04-03 14:01:00+00:00
1649,169,2026-01-21 15:51:00+00:00,2026-01-21 16:27:00+00:00,,comprado,,299.6,10.41,0.0,310.01,36,desktop,Chrome,google,False,True,2026-01-21 15:51:00+00:00,2026-01-21 16:27:00+00:00
1650,96,2026-06-19 13:43:00+00:00,2026-06-19 13:53:00+00:00,2026-06-19 13:53:00+00:00,abandonado,nao_informado,112.5,9.42,0.0,121.92,14,mobile,Samsung Internet,instagram,False,True,2026-06-19 13:43:00+00:00,2026-06-19 13:53:00+00:00
1651,355,2026-04-26 22:51:00+00:00,2026-04-26 22:57:00+00:00,2026-04-26 22:57:00+00:00,abandonado,frete,73.22,41.38,0.0,114.6,17,mobile,Chrome Mobile,google,False,True,2026-04-26 22:51:00+00:00,2026-04-26 22:57:00+00:00
1652,1080,2026-06-26 21:15:00+00:00,2026-06-26 22:44:00+00:00,,comprado,,113.08,33.3,0.0,146.38,89,mobile,Chrome Mobile,facebook,False,True,2026-06-26 21:15:00+00:00,2026-06-26 22:44:00+00:00
1653,549,2026-03-07 22:47:00+00:00,2026-03-07 23:00:00+00:00,,comprado,,906.78,15.07,0.0,921.85,13,mobile,Chrome Mobile,direct,False,True,2026-03-07 22:47:00+00:00,2026-03-07 23:00:00+00:00
1654,1095,2026-06-29 00:08:00+00:00,2026-06-29 00:13:00+00:00,2026-06-29 00:13:00+00:00,abandonado,indecisao,29.97,26.46,0.0,56.43,6,desktop,Edge,instagram,False,True,2026-06-29 00:08:00+00:00,2026-06-29 00:13:00+00:00
1655,115,2026-05-17 19:46:00+00:00,2026-05-17 19:54:00+00:00,2026-05-17 19:54:00+00:00,abandonado,frete,507.28,25.8,0.0,533.08,23,mobile,Samsung Internet,direct,False,True,2026-05-17 19:46:00+00:00,2026-05-17 19:54:00+00:00
1656,422,2026-05-02 22:21:00+00:00,2026-05-02 22:27:00+00:00,2026-05-02 22:27:00+00:00,abandonado,frete,795.33,15.26,0.0,810.59,7,desktop,Firefox,google,False,True,2026-05-02 22:21:00+00:00,2026-05-02 22:27:00+00:00
1657,1177,2026-03-29 02:07:00+00:00,2026-03-29 03:11:00+00:00,,comprado,,488.37,27.67,0.0,516.04,64,desktop,Safari,facebook,False,True,2026-03-29 02:07:00+00:00,2026-03-29 03:11:00+00:00
1658,214,2026-01-12 14:06:00+00:00,2026-01-12 15:04:00+00:00,,comprado,,156.59,10.08,0.0,166.67,58,desktop,Safari,email,False,True,2026-01-12 14:06:00+00:00,2026-01-12 15:04:00+00:00
1659,706,2026-05-08 22:30:00+00:00,2026-05-08 22:54:00+00:00,2026-05-08 22:54:00+00:00,abandonado,preco,768.56,-16.99,0.0,751.57,44,desktop,Chrome,email,False,True,2026-05-08 22:30:00+00:00,2026-05-08 22:54:00+00:00
1660,1500,2026-04-27 20:09:00+00:00,2026-04-27 20:14:00+00:00,2026-04-27 20:14:00+00:00,abandonado,pagamento,1328.71,13.91,0.0,1342.62,38,mobile,Chrome Mobile,google,False,True,2026-04-27 20:09:00+00:00,2026-04-27 20:14:00+00:00
1661,1057,2026-03-15 18:46:00+00:00,2026-03-15 18:57:00+00:00,2026-03-15 18:57:00+00:00,abandonado,frete,247.04,30.51,0.0,277.55,19,desktop,Edge,direct,False,True,2026-03-15 18:46:00+00:00,2026-03-15 18:57:00+00:00
1662,272,2026-02-19 01:09:00+00:00,2026-02-19 01:16:00+00:00,2026-02-19 01:16:00+00:00,abandonado,pagamento,160.95,23.04,0.0,183.99,15,mobile,Chrome Mobile,instagram,False,True,2026-02-19 01:09:00+00:00,2026-02-19 01:16:00+00:00
1663,958,2026-01-13 02:06:00+00:00,2026-01-13 02:23:00+00:00,2026-01-13 02:23:00+00:00,abandonado,pagamento,659.37,25.22,0.0,650.14,40,tablet,Safari,direct,False,True,2026-01-13 02:06:00+00:00,2026-01-13 02:23:00+00:00
1664,928,2026-06-08 02:21:00+00:00,2026-06-08 03:03:00+00:00,,comprado,,1040.16,33.6,0.0,1073.76,42,desktop,Edge,direct,False,True,2026-06-08 02:21:00+00:00,2026-06-08 03:03:00+00:00
