produto_id,nome,categoria,subcategoria,marca,preco_atual,preco_original,em_estoque,avaliacao_media,total_avaliacoes,url_imagem,data_cadastro,ativo
154,Etna Quadro Neo,Casa & Decoração,Decoração,Etna,1582.95,1249.51,True,4.0,1044,https://cdn.marketplace.com.br/img/154.jpg,2025-04-04 03:06:00+00:00,True
155,Camicado Quadro Sport,Casa & Decoração,Decoração,Camicado,1693.12,1693.12,False,4.4,1841,https://cdn.marketplace.com.br/img/155.jpg,2025-02-17 03:06:00+00:00,True
156,Camicado Frigideira Sport,Casa & Decoração,Cozinha,Camicado,2128.79,2128.79,True,3.4,183,https://cdn.marketplace.com.br/img/156.jpg,2025-09-11 03:06:00+00:00,True
157,Tok&Stok Edredom Classic,Casa & Decoração,Cama & Banho,Tok&Stok,2800.58,2800.58,True,3.6,78,https://cdn.marketplace.com.br/img/157.jpg,2025-08-31 03:06:00+00:00,True
158,Tok&Stok Panela Sport,Casa & Decoração,Cozinha,Tok&Stok,958.52,1016.74,True,3.0,1901,https://cdn.marketplace.com.br/img/158.jpg,2025-11-12 03:06:00+00:00,True
159,Tramontina Luminária Ultra,Casa & Decoração,Iluminação,Tramontina,1453.0,1453.0,False,3.9,612,https://cdn.marketplace.com.br/img/159.jpg,2025-02-10 03:06:00+00:00,True
160,Camicado Jogo de Cama Lite,Casa & Decoração,Cama & Banho,Camicado,1977.63,1977.63,True,,0,https://cdn.marketplace.com.br/img/160.jpg,2025-01-25 03:06:00+00:00,True
161,Etna Toalha Neo,Casa & Decoração,Cama & Banho,Etna,1297.98,1297.98,True,3.9,1643,https://cdn.marketplace.com.br/img/161.jpg,2025-10-10 03:06:00+00:00,True
162,Camicado Frigideira Pro,Casa & Decoração,Cozinha,Camicado,2039.23,2320.04,True,3.6,1690,https://cdn.marketplace.com.br/img/162.jpg,2025-08-13 03:06:00+00:00,True
163,Tok&Stok Spot LED Prime,Casa & Decoração,Iluminação,Tok&Stok,610.23,610.23,True,4.5,445,https://cdn.marketplace.com.br/img/163.jpg,2025-07-25 03:06:00+00:00,True
164,Tok&Stok Spot LED Neo,Casa & Decoração,Iluminação,Tok&Stok,1692.34,1692.34,True,3.9,529,https://cdn.marketplace.com.br/img/164.jpg,2025-09-26 03:06:00+00:00,True
165,Etna Mesa Ultra,Casa & Decoração,Móveis,Etna,2838.08,2838.08,True,3.5,637,https://cdn.marketplace.com.br/img/165.jpg,2025-07-19 03:06:00+00:00,True
166,Tramontina Toalha Max,Casa & Decoração,Cama & Banho,Tramontina,174.73,174.73,True,4.7,214,https://cdn.marketplace.com.br/img/166.jpg,2025-08-12 03:06:00+00:00,True
167,Camicado Toalha Classic,Casa & Decoração,Cama & Banho,Camicado,1689.24,1689.24,True,3.2,1923,https://cdn.marketplace.com.br/img/167.jpg,2025-11-19 03:06:00+00:00,True
168,Tramontina Jogo de Cama Plus,Casa & Decoração,Cama & Banho,Tramontina,298.26,298.26,True,4.8,485,https://cdn.marketplace.com.br/img/168.jpg,2025-10-09 03:06:00+00:00,True
169,Etna Abajur Plus,Casa & Decoração,Iluminação,Etna,963.85,963.85,True,3.2,929,https://cdn.marketplace.com.br/img/169.jpg,2025-05-27 03:06:00+00:00,True
170,Camicado Jogo de Talheres Ultra,Casa & Decoração,Cozinha,Camicado,1332.06,1332.06,True,4.2,575,https://cdn.marketplace.com.br/img/170.jpg,2025-09-15 03:06:00+00:00,True
171,Etna Frigideira Sport,Casa & Decoração,Cozinha,Etna,1224.24,1293.82,False,3.8,930,https://cdn.marketplace.com.br/img/171.jpg,2025-08-01 03:06:00+00:00,True
172,Camicado Panela Classic,Casa & Decoração,Cozinha,Camicado,2460.71,2460.71,True,3.7,725,https://cdn.marketplace.com.br/img/172.jpg,2025-05-31 03:06:00+00:00,True
173,Etna Toalha Ultra,Casa & Decoração,Cama & Banho,Etna,261.75,356.47,True,4.8,338,https://cdn.marketplace.com.br/img/173.jpg,2025-02-22 03:06:00+00:00,True
174,Decathlon Elástico Max,Esportes,Fitness,Decathlon,49.01,49.01,True,3.1,1684,https://cdn.marketplace.com.br/img/174.jpg,2025-08-31 03:06:00+00:00,True
175,Puma Sunga Classic,Esportes,Natação,Puma,191.94,191.94,True,4.2,1678,https://cdn.marketplace.com.br/img/175.jpg,2025-11-24 03:06:00+00:00,True
176,Under Armour Tênis Neo Running,Esportes,Corrida,Under Armour,544.72,544.72,True,3.9,1571,https://cdn.marketplace.com.br/img/176.jpg,2025-08-08 03:06:00+00:00,True
177,Nike Barraca Elite,Esportes,Camping,Nike,598.33,598.33,True,4.7,947,https://cdn.marketplace.com.br/img/177.jpg,2025-04-02 03:06:00+00:00,False
178,Under Armour Elástico Classic,Esportes,Fitness,Under Armour,243.08,243.08,True,3.6,320,https://cdn.marketplace.com.br/img/178.jpg,2025-07-25 03:06:00+00:00,True
179,Decathlon Touca Classic,Esportes,Natação,Decathlon,351.53,257.34,True,3.5,1646,https://cdn.marketplace.com.br/img/179.jpg,2025-10-08 03:06:00+00:00,True
180,Nike Creatina Max,Esportes,Suplementos,Nike,232.43,232.43,True,3.7,1013,https://cdn.marketplace.com.br/img/180.jpg,2025-06-15 03:06:00+00:00,True
181,Adidas Haltere Elitekg,Esportes,Fitness,Adidas,425.92,425.92,True,2.6,1897,https://cdn.marketplace.com.br/img/181.jpg,2025-08-08 03:06:00+00:00,True
182,Under Armour Creatina Lite,Esportes,Suplementos,Under Armour,636.22,636.22,True,,0,https://cdn.marketplace.com.br/img/182.jpg,2025-04-17 03:06:00+00:00,True
183,Adidas Lanterna Prime,Esportes,Camping,Adidas,651.88,787.38,True,,0,https://cdn.marketplace.com.br/img/183.jpg,2025-11-02 03:06:00+00:00,False
184,Puma Sunga Pro,Esportes,Natação,Puma,374.01,374.01,False,5.0,701,https://cdn.marketplace.com.br/img/184.jpg,2025-11-14 03:06:00+00:00,True
185,Puma Óculos Sport Natação,Esportes,Natação,Puma,383.61,383.61,True,3.2,233,https://cdn.marketplace.com.br/img/185.jpg,2025-04-12 03:06:00+00:00,True
186,Decathlon Elástico Prime,Esportes,Fitness,Decathlon,568.05,470.35,True,5.0,584,https://cdn.marketplace.com.br/img/186.jpg,2025-09-15 03:06:00+00:00,True
187,Adidas BCAA Sport,Esportes,Suplementos,Adidas,759.85,583.98,True,3.2,1876,https://cdn.marketplace.com.br/img/187.jpg,2025-01-29 03:06:00+00:00,True
188,Puma Tapete Yoga Ultra,Esportes,Fitness,Puma,118.69,118.69,True,,0,https://cdn.marketplace.com.br/img/188.jpg,2025-05-04 03:06:00+00:00,True
189,Nike Creatina Plus,Esportes,Suplementos,Nike,713.13,713.13,True,,0,https://cdn.marketplace.com.br/img/189.jpg,2025-06-15 03:06:00+00:00,True
190,Under Armour Barraca Plus,Esportes,Camping,Under Armour,435.64,435.64,True,1.8,1335,https://cdn.marketplace.com.br/img/190.jpg,2025-03-07 03:06:00+00:00,True
191,Nike Elástico Elite,Esportes,Fitness,Nike,530.43,530.43,True,5.0,375,https://cdn.marketplace.com.br/img/191.jpg,2025-10-21 03:06:00+00:00,True
192,Puma Lanterna Max,Esportes,Camping,Puma,373.75,373.75,True,,0,https://cdn.marketplace.com.br/img/192.jpg,2025-10-19 03:06:00+00:00,True
193,Puma Haltere Elitekg,Esportes,Fitness,Puma,258.71,315.18,True,4.8,1451,https://cdn.marketplace.com.br/img/193.jpg,2025-08-29 03:06:00+00:00,True
194,Adidas Creatina Pro,Esportes,Suplementos,Adidas,70.11,106.48,True,4.9,557,https://cdn.marketplace.com.br/img/194.jpg,2025-04-17 03:06:00+00:00,True
195,Under Armour Sunga Max,Esportes,Natação,Under Armour,43.0,43.0,True,4.4,1732,https://cdn.marketplace.com.br/img/195.jpg,2025-04-03 03:06:00+00:00,True
196,Under Armour BCAA Lite,Esportes,Suplementos,Under Armour,48.88,48.88,True,3.5,1933,https://cdn.marketplace.com.br/img/196.jpg,2025-07-24 03:06:00+00:00,True
197,Under Armour Sunga Plus,Esportes,Natação,Under Armour,210.68,225.88,True,2.2,1628,https://cdn.marketplace.com.br/img/197.jpg,2025-03-28 03:06:00+00:00,True
198,Under Armour Bermuda Pro,Esportes,Corrida,Under Armour,594.2,594.2,True,4.4,999,https://cdn.marketplace.com.br/img/198.jpg,2025-01-26 03:06:00+00:00,True
199,Puma Creatina Max,Esportes,Suplementos,Puma,127.49,127.49,True,3.3,1208,https://cdn.marketplace.com.br/img/199.jpg,2025-12-13 03:06:00+00:00,False
200,Under Armour Elástico Sport,Esportes,Fitness,Under Armour,785.17,785.17,True,3.9,1126,https://cdn.marketplace.com.br/img/200.jpg,2025-10-19 03:06:00+00:00,True
201,Under Armour Óculos Max Natação,Esportes,Natação,Under Armour,472.29,472.29,True,4.1,365,https://cdn.marketplace.com.br/img/201.jpg,2025-07-23 03:06:00+00:00,True
202,Decathlon Barraca Pro,Esportes,Camping,Decathlon,681.3,681.3,True,5.0,1037,https://cdn.marketplace.com.br/img/202.jpg,2025-06-27 03:06:00+00:00,False
203,Under Armour BCAA Neo,Esportes,Suplementos,Under Armour,433.5,433.5,True,4.0,1758,https://cdn.marketplace.com.br/img/203.jpg,2025-03-05 03:06:00+00:00,True
204,Nike Bermuda Prime,Esportes,Corrida,Nike,59.13,59.13,True,,0,https://cdn.marketplace.com.br/img/204.jpg,2025-08-14 03:06:00+00:00,True
205,Nike Elástico Plus,Esportes,Fitness,Nike,105.81,105.81,True,5.0,1382,https://cdn.marketplace.com.br/img/205.jpg,2025-10-19 03:06:00+00:00,True
206,Decathlon Barraca Plus,Esportes,Camping,Decathlon,20.42,29.62,True,,0,https://cdn.marketplace.com.br/img/206.jpg,2025-07-24 03:06:00+00:00,True
207,Adidas Lanterna Sport,Esportes,Camping,Adidas,296.77,337.13,True,4.5,733,https://cdn.marketplace.com.br/img/207.jpg,2025-05-16 03:06:00+00:00,True
208,Decathlon Haltere Ultrakg,Esportes,Fitness,Decathlon,191.24,191.24,True,3.6,544,https://cdn.marketplace.com.br/img/208.jpg,2025-10-20 03:06:00+00:00,True
209,Puma Lanterna Plus,Esportes,Camping,Puma,578.21,578.21,True,4.1,1490,https://cdn.marketplace.com.br/img/209.jpg,2025-12-21 03:06:00+00:00,True
210,Adidas Bermuda Classic,Esportes,Corrida,Adidas,743.6,605.1,True,,0,https://cdn.marketplace.com.br/img/210.jpg,2025-09-28 03:06:00+00:00,True
211,Nike Relógio GPS Ultra,Esportes,Corrida,Nike,505.57,753.75,True,,0,https://cdn.marketplace.com.br/img/211.jpg,2025-08-18 03:06:00+00:00,True
212,O Boticário Body Splash Max,Beleza,Perfumaria,O Boticário,181.92,181.92,True,3.4,1722,https://cdn.marketplace.com.br/img/212.jpg,2025-05-29 03:06:00+00:00,True
213,O Boticário Protetor Solar Prime,Beleza,Skincare,O Boticário,112.78,112.78,True,4.1,1737,https://cdn.marketplace.com.br/img/213.jpg,2025-12-12 03:06:00+00:00,True
214,O Boticário Creme Corporal Ultra,Beleza,Corpo,O Boticário,206.85,206.85,True,3.9,1792,https://cdn.marketplace.com.br/img/214.jpg,2025-05-20 03:06:00+00:00,True
215,Dove Hidratante Ultra,Beleza,Skincare,Dove,331.44,331.44,True,3.6,621,https://cdn.marketplace.com.br/img/215.jpg,2025-01-24 03:06:00+00:00,True
216,O Boticário Body Splash Neo,Beleza,Perfumaria,O Boticário,263.16,263.16,True,4.1,1276,https://cdn.marketplace.com.br/img/216.jpg,2025-05-12 03:06:00+00:00,True
217,Dove Rímel Ultra,Beleza,Maquiagem,Dove,189.33,279.8,True,4.3,884,https://cdn.marketplace.com.br/img/217.jpg,2025-12-09 03:06:00+00:00,True
218,Avon Batom Neo,Beleza,Maquiagem,Avon,308.39,308.39,True,3.6,1996,https://cdn.marketplace.com.br/img/218.jpg,2025-03-25 03:06:00+00:00,True
219,O Boticário Sérum Neo,Beleza,Skincare,O Boticário,182.57,182.57,True,4.6,720,https://cdn.marketplace.com.br/img/219.jpg,2025-11-20 03:06:00+00:00,True
220,MAC Perfume Elite 100ml,Beleza,Perfumaria,MAC,316.43,316.43,True,5.0,195,https://cdn.marketplace.com.br/img/220.jpg,2025-07-29 03:06:00+00:00,True
221,Avon Colônia Lite,Beleza,Perfumaria,Avon,383.65,383.65,True,2.8,1516,https://cdn.marketplace.com.br/img/221.jpg,2025-06-17 03:06:00+00:00,True
222,MAC Base Max,Beleza,Maquiagem,MAC,71.48,71.48,True,3.3,491,https://cdn.marketplace.com.br/img/222.jpg,2025-02-15 03:06:00+00:00,True
223,Natura Body Splash Classic,Beleza,Perfumaria,Natura,280.55,280.55,True,3.7,422,https://cdn.marketplace.com.br/img/223.jpg,2025-05-21 03:06:00+00:00,True
224,Dove Desodorante Neo,Beleza,Corpo,Dove,372.43,372.43,True,3.4,3,https://cdn.marketplace.com.br/img/224.jpg,2025-12-27 03:06:00+00:00,True
225,Avon Shampoo Pro,Beleza,Cabelos,Avon,392.66,392.66,True,3.8,1163,https://cdn.marketplace.com.br/img/225.jpg,2025-01-10 03:06:00+00:00,True
226,O Boticário Batom Lite,Beleza,Maquiagem,O Boticário,334.22,334.22,True,4.1,848,https://cdn.marketplace.com.br/img/226.jpg,2025-04-30 03:06:00+00:00,True
227,Natura Body Splash Prime,Beleza,Perfumaria,Natura,315.72,315.72,True,4.2,1536,https://cdn.marketplace.com.br/img/227.jpg,2025-07-30 03:06:00+00:00,True
228,Avon Rímel Plus,Beleza,Maquiagem,Avon,213.05,213.05,False,4.2,1900,https://cdn.marketplace.com.br/img/228.jpg,2025-08-14 03:06:00+00:00,True
229,O Boticário Máscara Pro,Beleza,Cabelos,O Boticário,32.19,32.19,True,2.3,274,https://cdn.marketplace.com.br/img/229.jpg,2025-07-13 03:06:00+00:00,True
230,O Boticário Shampoo Plus,Beleza,Cabelos,O Boticário,362.26,362.26,True,,0,https://cdn.marketplace.com.br/img/230.jpg,2025-02-21 03:06:00+00:00,False
231,Natura Base Neo,Beleza,Maquiagem,Natura,231.78,348.61,True,4.6,99,https://cdn.marketplace.com.br/img/231.jpg,2025-10-18 03:06:00+00:00,True
232,O Boticário Perfume Ultra 100ml,Beleza,Perfumaria,O Boticário,308.7,308.7,False,3.1,112,https://cdn.marketplace.com.br/img/232.jpg,2025-09-21 03:06:00+00:00,True
233,Avon Condicionador Max,Beleza,Cabelos,Avon,210.06,210.06,True,3.0,994,https://cdn.marketplace.com.br/img/233.jpg,2025-12-09 03:06:00+00:00,True
234,Natura Base Prime,Beleza,Maquiagem,Natura,21.72,32.38,True,3.3,1350,https://cdn.marketplace.com.br/img/234.jpg,2025-01-10 03:06:00+00:00,True
235,Dove Sabonete Max,Beleza,Corpo,Dove,29.89,34.88,True,3.9,1933,https://cdn.marketplace.com.br/img/235.jpg,2025-01-24 03:06:00+00:00,True
236,Companhia das Letras Graphic Novel Max,Livros,HQs,Companhia das Letras,35.33,35.33,True,3.3,661,https://cdn.marketplace.com.br/img/236.jpg,2025-05-06 03:06:00+00:00,True
237,Intrínseca Mindset Plus,Livros,Não-Ficção,Intrínseca,119.19,119.19,True,,0,https://cdn.marketplace.com.br/img/237.jpg,2025-04-04 03:06:00+00:00,True
238,Rocco O Ultra Perdido,Livros,Ficção,Rocco,24.25,24.25,True,4.9,1112,https://cdn.marketplace.com.br/img/238.jpg,2025-06-22 03:06:00+00:00,True
239,Intrínseca Python Prime,Livros,Técnicos,Intrínseca,27.42,27.42,True,,0,https://cdn.marketplace.com.br/img/239.jpg,2025-07-17 03:06:00+00:00,True
240,Darkside A Aventura de Max,Livros,Infantil,Darkside,26.54,26.54,True,3.7,1124,https://cdn.marketplace.com.br/img/240.jpg,2025-12-01 03:06:00+00:00,True
241,Rocco Crônicas de Lite,Livros,Ficção,Rocco,27.31,27.31,True,2.2,728,https://cdn.marketplace.com.br/img/241.jpg,2025-02-21 03:06:00+00:00,True
242,Companhia das Letras Crônicas de Ultra,Livros,Ficção,Companhia das Letras,80.57,80.57,True,2.1,891,https://cdn.marketplace.com.br/img/242.jpg,2025-11-20 03:06:00+00:00,True
243,Darkside Turma do Plus,Livros,Infantil,Darkside,131.9,131.9,True,4.7,451,https://cdn.marketplace.com.br/img/243.jpg,2025-09-10 03:06:00+00:00,True
244,Darkside Hábitos Pro,Livros,Não-Ficção,Darkside,12.67,12.67,True,4.6,1093,https://cdn.marketplace.com.br/img/244.jpg,2025-09-06 03:06:00+00:00,True
245,Darkside Hábitos Max,Livros,Não-Ficção,Darkside,93.07,104.76,True,3.7,391,https://cdn.marketplace.com.br/img/245.jpg,2025-10-15 03:06:00+00:00,True
246,Darkside Elite Vol. 1,Livros,HQs,Darkside,48.58,48.58,True,,0,https://cdn.marketplace.com.br/img/246.jpg,2025-07-29 03:06:00+00:00,True
247,Companhia das Letras O Poder de Classic,Livros,Não-Ficção,Companhia das Letras,113.2,113.2,True,3.1,1369,https://cdn.marketplace.com.br/img/247.jpg,2025-03-17 03:06:00+00:00,True
248,Intrínseca O Poder de Sport,Livros,Não-Ficção,Intrínseca,87.55,94.41,True,3.3,1132,https://cdn.marketplace.com.br/img/248.jpg,2025-10-10 03:06:00+00:00,True
249,Intrínseca Saga Max,Livros,HQs,Intrínseca,62.16,62.16,True,2.5,258,https://cdn.marketplace.com.br/img/249.jpg,2025-10-29 03:06:00+00:00,True
250,Rocco Graphic Novel Neo,Livros,HQs,Rocco,101.55,141.37,True,3.9,1473,https://cdn.marketplace.com.br/img/250.jpg,2025-03-07 03:06:00+00:00,True
251,Rocco A Aventura de Sport,Livros,Infantil,Rocco,65.76,65.76,True,3.1,1531,https://cdn.marketplace.com.br/img/251.jpg,2025-01-26 03:06:00+00:00,True
252,Companhia das Letras Turma do Classic,Livros,Infantil,Companhia das Letras,71.27,71.27,True,3.7,1970,https://cdn.marketplace.com.br/img/252.jpg,2025-06-04 03:06:00+00:00,True
253,Rocco Graphic Novel Lite,Livros,HQs,Rocco,10.47,11.82,True,5.0,1338,https://cdn.marketplace.com.br/img/253.jpg,2025-07-25 03:06:00+00:00,True
254,Intrínseca O Poder de Max,Livros,Não-Ficção,Intrínseca,56.4,78.99,True,3.6,603,https://cdn.marketplace.com.br/img/254.jpg,2025-05-09 03:06:00+00:00,True
255,Companhia das Letras O Neo Perdido,Livros,Ficção,Companhia das Letras,121.86,121.86,True,4.6,123,https://cdn.marketplace.com.br/img/255.jpg,2025-06-28 03:06:00+00:00,True
256,Darkside Mindset Ultra,Livros,Não-Ficção,Darkside,119.66,119.66,True,3.6,1229,https://cdn.marketplace.com.br/img/256.jpg,2025-04-17 03:06:00+00:00,True
257,Intrínseca Cloud Pro,Livros,Técnicos,Intrínseca,116.92,116.92,True,4.2,455,https://cdn.marketplace.com.br/img/257.jpg,2025-09-15 03:06:00+00:00,True
258,Companhia das Letras A Aventura de Lite,Livros,Infantil,Companhia das Letras,139.34,139.34,True,3.0,1914,https://cdn.marketplace.com.br/img/258.jpg,2025-11-11 03:06:00+00:00,True
259,Darkside Saga Sport,Livros,HQs,Darkside,54.76,62.19,True,3.4,425,https://cdn.marketplace.com.br/img/259.jpg,2025-09-06 03:06:00+00:00,True
260,Rocco Turma do Classic,Livros,Infantil,Rocco,9.55,11.76,True,4.6,1648,https://cdn.marketplace.com.br/img/260.jpg,2025-11-18 03:06:00+00:00,False
261,Companhia das Letras O Poder de Plus,Livros,Não-Ficção,Companhia das Letras,51.45,51.45,True,4.7,674,https://cdn.marketplace.com.br/img/261.jpg,2025-06-15 03:06:00+00:00,True
262,Intrínseca Cloud Elite,Livros,Técnicos,Intrínseca,96.18,96.18,True,5.0,330,https://cdn.marketplace.com.br/img/262.jpg,2025-07-11 03:06:00+00:00,True
263,Rocco Hábitos Neo,Livros,Não-Ficção,Rocco,60.29,90.46,True,4.1,17,https://cdn.marketplace.com.br/img/263.jpg,2025-10-23 03:06:00+00:00,True
264,Rocco Data Science Pro,Livros,Técnicos,Rocco,143.1,143.1,True,3.8,1411,https://cdn.marketplace.com.br/img/264.jpg,2025-06-09 03:06:00+00:00,True
265,Darkside Hábitos Neo,Livros,Não-Ficção,Darkside,111.18,111.18,True,2.1,1769,https://cdn.marketplace.com.br/img/265.jpg,2025-06-17 03:06:00+00:00,True
266,Companhia das Letras Hábitos Max,Livros,Não-Ficção,Companhia das Letras,11.77,11.77,True,,0,https://cdn.marketplace.com.br/img/266.jpg,2025-11-15 03:06:00+00:00,False
267,Rocco A Aventura de Elite,Livros,Infantil,Rocco,109.87,145.43,True,3.7,335,https://cdn.marketplace.com.br/img/267.jpg,2025-12-13 03:06:00+00:00,True
268,Rocco Graphic Novel Max,Livros,HQs,Rocco,58.97,58.97,False,4.5,619,https://cdn.marketplace.com.br/img/268.jpg,2025-09-28 03:06:00+00:00,True
269,LEGO Blocos Plus,Brinquedos,Educativos,LEGO,390.85,390.85,True,4.8,1893,https://cdn.marketplace.com.br/img/269.jpg,2025-02-18 03:06:00+00:00,True
270,Hasbro Quebra-Cabeça Max,Brinquedos,Educativos,Hasbro,317.73,317.73,True,4.1,727,https://cdn.marketplace.com.br/img/270.jpg,2025-03-31 03:06:00+00:00,True
271,Fisher-Price Drone Sport Mini,Brinquedos,Eletrônicos,Fisher-Price,167.21,167.21,True,4.0,1849,https://cdn.marketplace.com.br/img/271.jpg,2025-11-23 03:06:00+00:00,True
272,Mattel LEGO Technic Pro,Brinquedos,LEGO,Mattel,245.49,300.54,True,5.0,195,https://cdn.marketplace.com.br/img/272.jpg,2025-07-20 03:06:00+00:00,True
273,Estrela Robô Sport,Brinquedos,Eletrônicos,Estrela,153.56,153.56,True,,0,https://cdn.marketplace.com.br/img/273.jpg,2025-06-09 03:06:00+00:00,True
274,Mattel LEGO Lite,Brinquedos,LEGO,Mattel,224.42,196.71,True,,0,https://cdn.marketplace.com.br/img/274.jpg,2025-09-28 03:06:00+00:00,True
275,LEGO LOL Elite,Brinquedos,Bonecas,LEGO,176.04,176.04,True,5.0,331,https://cdn.marketplace.com.br/img/275.jpg,2025-07-04 03:06:00+00:00,True
276,Estrela Cartas Sport,Brinquedos,Jogos,Estrela,22.64,22.64,True,3.6,1950,https://cdn.marketplace.com.br/img/276.jpg,2025-03-04 03:06:00+00:00,False
277,LEGO Barbie Sport,Brinquedos,Bonecas,LEGO,290.33,290.33,True,4.7,1597,https://cdn.marketplace.com.br/img/277.jpg,2025-12-04 03:06:00+00:00,True
278,Fisher-Price Barbie Classic,Brinquedos,Bonecas,Fisher-Price,129.76,129.76,True,2.6,1587,https://cdn.marketplace.com.br/img/278.jpg,2025-08-06 03:06:00+00:00,True
279,Mattel Kit Ciência Classic,Brinquedos,Educativos,Mattel,261.82,261.82,True,3.9,888,https://cdn.marketplace.com.br/img/279.jpg,2025-10-19 03:06:00+00:00,True
280,Hasbro Blocos Classic,Brinquedos,Educativos,Hasbro,299.16,331.25,True,3.5,943,https://cdn.marketplace.com.br/img/280.jpg,2025-06-07 03:06:00+00:00,True
281,Mattel LEGO Prime,Brinquedos,LEGO,Mattel,102.19,102.19,True,5.0,1180,https://cdn.marketplace.com.br/img/281.jpg,2025-07-02 03:06:00+00:00,True
282,Fisher-Price Boneca Neo,Brinquedos,Bonecas,Fisher-Price,238.98,328.34,True,4.0,439,https://cdn.marketplace.com.br/img/282.jpg,2025-08-11 03:06:00+00:00,True
283,Hasbro Console Elite,Brinquedos,Eletrônicos,Hasbro,114.29,114.29,True,4.4,212,https://cdn.marketplace.com.br/img/283.jpg,2025-03-15 03:06:00+00:00,True
284,Fisher-Price Kit Ciência Lite,Brinquedos,Educativos,Fisher-Price,186.7,186.7,True,4.2,1122,https://cdn.marketplace.com.br/img/284.jpg,2025-10-23 03:06:00+00:00,True
285,Mattel LEGO City Elite,Brinquedos,LEGO,Mattel,61.93,68.37,True,2.3,1320,https://cdn.marketplace.com.br/img/285.jpg,2025-05-11 03:06:00+00:00,True
286,Estrela Drone Prime Mini,Brinquedos,Eletrônicos,Estrela,195.39,195.39,True,4.0,166,https://cdn.marketplace.com.br/img/286.jpg,2025-01-23 03:06:00+00:00,True
287,Hasbro LOL Ultra,Brinquedos,Bonecas,Hasbro,249.58,249.58,True,4.0,1852,https://cdn.marketplace.com.br/img/287.jpg,2025-01-24 03:06:00+00:00,True
288,LEGO Barbie Sport,Brinquedos,Bonecas,LEGO,155.22,155.22,True,3.9,1056,https://cdn.marketplace.com.br/img/288.jpg,2025-11-23 03:06:00+00:00,True
289,Fisher-Price Boneca Neo,Brinquedos,Bonecas,Fisher-Price,422.25,422.25,True,3.0,1732,https://cdn.marketplace.com.br/img/289.jpg,2025-06-29 03:06:00+00:00,True
290,Fisher-Price Robô Pro,Brinquedos,Eletrônicos,Fisher-Price,104.14,104.14,True,4.0,1817,https://cdn.marketplace.com.br/img/290.jpg,2025-02-03 03:06:00+00:00,True
291,Fisher-Price LEGO City Max,Brinquedos,LEGO,Fisher-Price,87.7,124.88,True,2.6,72,https://cdn.marketplace.com.br/img/291.jpg,2025-02-18 03:06:00+00:00,True
292,Mattel Cartas Pro,Brinquedos,Jogos,Mattel,370.04,370.04,True,3.9,1620,https://cdn.marketplace.com.br/img/292.jpg,2025-12-20 03:06:00+00:00,True
293,Estrela Quebra-Cabeça Pro,Brinquedos,Educativos,Estrela,92.88,92.88,True,,0,https://cdn.marketplace.com.br/img/293.jpg,2025-11-05 03:06:00+00:00,True
294,Mattel Cartas Prime,Brinquedos,Jogos,Mattel,22.99,22.99,True,2.5,1535,https://cdn.marketplace.com.br/img/294.jpg,2025-03-22 03:06:00+00:00,True
295,Mattel Robô Ultra,Brinquedos,Eletrônicos,Mattel,291.89,386.09,True,3.5,384,https://cdn.marketplace.com.br/img/295.jpg,2025-07-06 03:06:00+00:00,True
296,LEGO Blocos Plus,Brinquedos,Educativos,LEGO,123.34,123.34,True,4.1,904,https://cdn.marketplace.com.br/img/296.jpg,2025-10-22 03:06:00+00:00,True
297,Mattel Tabuleiro Max,Brinquedos,Jogos,Mattel,273.1,380.27,False,3.7,946,https://cdn.marketplace.com.br/img/297.jpg,2025-09-22 03:06:00+00:00,True
298,LEGO Blocos Max,Brinquedos,Educativos,LEGO,122.74,185.54,True,4.3,273,https://cdn.marketplace.com.br/img/298.jpg,2025-12-27 03:06:00+00:00,True
299,Fisher-Price Barbie Lite,Brinquedos,Bonecas,Fisher-Price,324.27,374.65,True,,0,https://cdn.marketplace.com.br/img/299.jpg,2025-03-20 03:06:00+00:00,True
300,Hasbro LEGO City Max,Brinquedos,LEGO,Hasbro,88.18,88.18,True,,0,https://cdn.marketplace.com.br/img/300.jpg,2025-03-04 03:06:00+00:00,True
