produto_id,nome,categoria,subcategoria,marca,preco_atual,preco_original,em_estoque,avaliacao_media,total_avaliacoes,url_imagem,data_cadastro,ativo
154,Etna Quadro Classic,Casa & Decoração,Decoração,Etna,1500.27,1500.27,True,,0,https://cdn.marketplace.com.br/img/154.jpg,2025-10-09 00:00:00+00:00,True
155,Tramontina Panela Pro,Casa & Decoração,Cozinha,Tramontina,67.05,67.05,True,3.9,1604,https://cdn.marketplace.com.br/img/155.jpg,2025-05-29 00:00:00+00:00,True
156,Etna Panela Pro,Casa & Decoração,Cozinha,Etna,1795.24,1795.24,True,4.7,1805,https://cdn.marketplace.com.br/img/156.jpg,2025-11-14 00:00:00+00:00,True
157,Tramontina Jogo de Cama Elite,Casa & Decoração,Cama & Banho,Tramontina,2642.54,2642.54,True,2.6,381,https://cdn.marketplace.com.br/img/157.jpg,2025-11-05 00:00:00+00:00,True
158,Etna Toalha Pro,Casa & Decoração,Cama & Banho,Etna,2986.43,2986.43,True,3.1,453,https://cdn.marketplace.com.br/img/158.jpg,2025-02-03 00:00:00+00:00,True
159,Etna Abajur Classic,Casa & Decoração,Iluminação,Etna,2122.6,2468.88,True,3.9,515,https://cdn.marketplace.com.br/img/159.jpg,2025-08-11 00:00:00+00:00,True
160,Camicado Vaso Ultra,Casa & Decoração,Decoração,Camicado,2216.7,2216.7,True,3.3,406,https://cdn.marketplace.com.br/img/160.jpg,2025-05-16 00:00:00+00:00,True
161,Etna Toalha Lite,Casa & Decoração,Cama & Banho,Etna,777.31,923.22,True,,0,https://cdn.marketplace.com.br/img/161.jpg,2025-04-28 00:00:00+00:00,True
162,Etna Edredom Sport,Casa & Decoração,Cama & Banho,Etna,1809.67,1809.67,True,4.0,1963,https://cdn.marketplace.com.br/img/162.jpg,2025-08-12 00:00:00+00:00,True
163,Camicado Spot LED Pro,Casa & Decoração,Iluminação,Camicado,311.67,366.67,True,4.3,948,https://cdn.marketplace.com.br/img/163.jpg,2025-12-19 00:00:00+00:00,True
164,Tramontina Abajur Max,Casa & Decoração,Iluminação,Tramontina,1051.28,1051.28,True,4.3,1561,https://cdn.marketplace.com.br/img/164.jpg,2025-03-27 00:00:00+00:00,True
165,Etna Sofá Neo,Casa & Decoração,Móveis,Etna,2491.31,2491.31,True,4.2,482,https://cdn.marketplace.com.br/img/165.jpg,2025-12-08 00:00:00+00:00,True
166,Camicado Jogo de Cama Lite,Casa & Decoração,Cama & Banho,Camicado,1007.54,1329.64,True,4.6,254,https://cdn.marketplace.com.br/img/166.jpg,2025-08-25 00:00:00+00:00,True
167,Tok&Stok Almofada Plus,Casa & Decoração,Decoração,Tok&Stok,905.71,1390.11,True,,0,https://cdn.marketplace.com.br/img/167.jpg,2025-11-07 00:00:00+00:00,True
168,Tramontina Mesa Classic,Casa & Decoração,Móveis,Tramontina,2109.26,2352.33,True,5.0,1576,https://cdn.marketplace.com.br/img/168.jpg,2025-04-04 00:00:00+00:00,True
169,Camicado Frigideira Prime,Casa & Decoração,Cozinha,Camicado,2178.37,2178.37,True,4.9,768,https://cdn.marketplace.com.br/img/169.jpg,2025-12-26 00:00:00+00:00,True
170,Tok&Stok Frigideira Ultra,Casa & Decoração,Cozinha,Tok&Stok,52.77,52.77,True,3.4,1447,https://cdn.marketplace.com.br/img/170.jpg,2025-10-29 00:00:00+00:00,True
171,Tok&Stok Panela Plus,Casa & Decoração,Cozinha,Tok&Stok,178.16,212.46,True,4.1,395,https://cdn.marketplace.com.br/img/171.jpg,2025-06-25 00:00:00+00:00,True
172,Etna Frigideira Lite,Casa & Decoração,Cozinha,Etna,1959.09,2596.59,True,4.6,554,https://cdn.marketplace.com.br/img/172.jpg,2025-12-12 00:00:00+00:00,True
173,Camicado Mesa Classic,Casa & Decoração,Móveis,Camicado,2070.54,2070.54,False,4.1,1034,https://cdn.marketplace.com.br/img/173.jpg,2025-05-05 00:00:00+00:00,True
174,Puma BCAA Prime,Esportes,Suplementos,Puma,535.9,535.9,True,3.3,856,https://cdn.marketplace.com.br/img/174.jpg,2025-07-13 00:00:00+00:00,True
175,Decathlon Haltere Elitekg,Esportes,Fitness,Decathlon,90.61,90.61,False,,0,https://cdn.marketplace.com.br/img/175.jpg,2025-08-03 00:00:00+00:00,True
176,Puma Bermuda Lite,Esportes,Corrida,Puma,625.26,625.26,True,3.9,1515,https://cdn.marketplace.com.br/img/176.jpg,2025-04-16 00:00:00+00:00,True
177,Puma Tênis Elite Running,Esportes,Corrida,Puma,621.05,621.05,True,3.5,1406,https://cdn.marketplace.com.br/img/177.jpg,2025-02-12 00:00:00+00:00,True
178,Adidas Relógio GPS Ultra,Esportes,Corrida,Adidas,121.96,121.96,True,,0,https://cdn.marketplace.com.br/img/178.jpg,2025-04-08 00:00:00+00:00,True
179,Adidas Saco de Dormir Sport,Esportes,Camping,Adidas,287.06,287.06,True,3.6,1689,https://cdn.marketplace.com.br/img/179.jpg,2025-02-21 00:00:00+00:00,True
180,Puma Relógio GPS Lite,Esportes,Corrida,Puma,81.43,119.06,True,4.5,1655,https://cdn.marketplace.com.br/img/180.jpg,2025-11-24 00:00:00+00:00,True
181,Decathlon Tênis Ultra Running,Esportes,Corrida,Decathlon,783.16,783.16,False,3.3,663,https://cdn.marketplace.com.br/img/181.jpg,2025-05-11 00:00:00+00:00,True
182,Nike Sunga Plus,Esportes,Natação,Nike,108.56,108.56,True,,0,https://cdn.marketplace.com.br/img/182.jpg,2025-11-13 00:00:00+00:00,True
183,Decathlon Lanterna Ultra,Esportes,Camping,Decathlon,482.42,482.42,True,5.0,1831,https://cdn.marketplace.com.br/img/183.jpg,2025-09-16 00:00:00+00:00,True
184,Adidas Tênis Ultra Running,Esportes,Corrida,Adidas,631.42,708.02,True,4.3,1890,https://cdn.marketplace.com.br/img/184.jpg,2025-12-23 00:00:00+00:00,True
185,Under Armour Sunga Classic,Esportes,Natação,Under Armour,315.73,315.73,False,4.0,1036,https://cdn.marketplace.com.br/img/185.jpg,2025-06-07 00:00:00+00:00,True
186,Nike BCAA Max,Esportes,Suplementos,Nike,677.43,677.43,True,4.0,698,https://cdn.marketplace.com.br/img/186.jpg,2025-08-23 00:00:00+00:00,True
187,Under Armour Relógio GPS Ultra,Esportes,Corrida,Under Armour,482.99,538.76,True,,0,https://cdn.marketplace.com.br/img/187.jpg,2025-04-17 00:00:00+00:00,True
188,Puma Haltere Maxkg,Esportes,Fitness,Puma,63.89,75.16,True,5.0,162,https://cdn.marketplace.com.br/img/188.jpg,2025-07-28 00:00:00+00:00,True
189,Under Armour Barraca Max,Esportes,Camping,Under Armour,70.28,70.28,True,4.8,998,https://cdn.marketplace.com.br/img/189.jpg,2025-09-07 00:00:00+00:00,True
190,Puma Creatina Prime,Esportes,Suplementos,Puma,498.88,594.92,True,,0,https://cdn.marketplace.com.br/img/190.jpg,2025-04-26 00:00:00+00:00,True
191,Nike Whey Neo 900g,Esportes,Suplementos,Nike,517.94,517.94,True,,0,https://cdn.marketplace.com.br/img/191.jpg,2025-06-18 00:00:00+00:00,True
192,Adidas Haltere Classickg,Esportes,Fitness,Adidas,463.2,463.2,True,4.4,1654,https://cdn.marketplace.com.br/img/192.jpg,2025-06-18 00:00:00+00:00,True
193,Under Armour Creatina Max,Esportes,Suplementos,Under Armour,357.88,357.88,True,5.0,1957,https://cdn.marketplace.com.br/img/193.jpg,2025-11-14 00:00:00+00:00,True
194,Adidas Lanterna Prime,Esportes,Camping,Adidas,725.43,725.43,True,3.4,1593,https://cdn.marketplace.com.br/img/194.jpg,2025-12-02 00:00:00+00:00,True
195,Puma Creatina Neo,Esportes,Suplementos,Puma,154.42,227.72,True,3.5,1872,https://cdn.marketplace.com.br/img/195.jpg,2025-07-04 00:00:00+00:00,True
196,Nike Barraca Lite,Esportes,Camping,Nike,34.55,50.95,True,,0,https://cdn.marketplace.com.br/img/196.jpg,2025-06-20 00:00:00+00:00,True
197,Under Armour Bermuda Prime,Esportes,Corrida,Under Armour,329.82,329.82,True,3.7,21,https://cdn.marketplace.com.br/img/197.jpg,2025-10-12 00:00:00+00:00,True
198,Nike BCAA Max,Esportes,Suplementos,Nike,778.2,778.2,True,5.0,425,https://cdn.marketplace.com.br/img/198.jpg,2025-07-25 00:00:00+00:00,True
199,Nike Bermuda Neo,Esportes,Corrida,Nike,459.85,459.85,True,,0,https://cdn.marketplace.com.br/img/199.jpg,2025-01-13 00:00:00+00:00,True
200,Nike Tapete Yoga Neo,Esportes,Fitness,Nike,200.16,200.16,True,4.1,1081,https://cdn.marketplace.com.br/img/200.jpg,2025-10-28 00:00:00+00:00,True
201,Decathlon Touca Neo,Esportes,Natação,Decathlon,212.59,250.11,True,,0,https://cdn.marketplace.com.br/img/201.jpg,2025-11-04 00:00:00+00:00,True
202,Decathlon Tapete Yoga Lite,Esportes,Fitness,Decathlon,611.38,611.38,True,3.1,213,https://cdn.marketplace.com.br/img/202.jpg,2025-10-15 00:00:00+00:00,True
203,Decathlon Óculos Elite Natação,Esportes,Natação,Decathlon,788.27,788.27,True,,0,https://cdn.marketplace.com.br/img/203.jpg,2025-04-29 00:00:00+00:00,True
204,Adidas Elástico Neo,Esportes,Fitness,Adidas,313.15,313.15,True,3.7,779,https://cdn.marketplace.com.br/img/204.jpg,2025-04-09 00:00:00+00:00,True
205,Nike Barraca Ultra,Esportes,Camping,Nike,266.97,266.97,True,3.1,238,https://cdn.marketplace.com.br/img/205.jpg,2025-09-20 00:00:00+00:00,True
206,Adidas Saco de Dormir Max,Esportes,Camping,Adidas,306.3,306.3,True,5.0,1015,https://cdn.marketplace.com.br/img/206.jpg,2025-12-25 00:00:00+00:00,True
207,Decathlon Sunga Neo,Esportes,Natação,Decathlon,658.67,774.91,True,,0,https://cdn.marketplace.com.br/img/207.jpg,2025-03-06 00:00:00+00:00,True
208,Decathlon Whey Plus 900g,Esportes,Suplementos,Decathlon,153.52,153.52,False,3.9,247,https://cdn.marketplace.com.br/img/208.jpg,2025-08-27 00:00:00+00:00,True
209,Puma Haltere Litekg,Esportes,Fitness,Puma,522.23,714.85,True,4.0,1458,https://cdn.marketplace.com.br/img/209.jpg,2025-08-21 00:00:00+00:00,True
210,Adidas Touca Classic,Esportes,Natação,Adidas,302.19,302.19,True,4.0,476,https://cdn.marketplace.com.br/img/210.jpg,2025-03-22 00:00:00+00:00,True
211,Nike Tênis Max Running,Esportes,Corrida,Nike,134.93,134.93,True,4.4,1200,https://cdn.marketplace.com.br/img/211.jpg,2025-08-05 00:00:00+00:00,True
212,MAC Shampoo Lite,Beleza,Cabelos,MAC,256.26,299.53,True,,0,https://cdn.marketplace.com.br/img/212.jpg,2025-11-16 00:00:00+00:00,True
213,Natura Body Splash Prime,Beleza,Perfumaria,Natura,44.58,44.58,True,4.8,1839,https://cdn.marketplace.com.br/img/213.jpg,2025-03-14 00:00:00+00:00,True
214,Dove Sérum Lite,Beleza,Skincare,Dove,376.15,376.15,True,4.3,210,https://cdn.marketplace.com.br/img/214.jpg,2025-09-09 00:00:00+00:00,True
215,MAC Condicionador Elite,Beleza,Cabelos,MAC,134.53,161.01,True,,0,https://cdn.marketplace.com.br/img/215.jpg,2025-08-08 00:00:00+00:00,True
216,Natura Perfume Elite 100ml,Beleza,Perfumaria,Natura,299.76,299.76,True,4.7,1968,https://cdn.marketplace.com.br/img/216.jpg,2025-10-11 00:00:00+00:00,True
217,Natura Shampoo Prime,Beleza,Cabelos,Natura,254.12,254.12,True,5.0,1012,https://cdn.marketplace.com.br/img/217.jpg,2025-09-04 00:00:00+00:00,True
218,Natura Sérum Elite,Beleza,Skincare,Natura,124.17,124.17,True,,0,https://cdn.marketplace.com.br/img/218.jpg,2025-02-02 00:00:00+00:00,False
219,Avon Colônia Classic,Beleza,Perfumaria,Avon,142.11,142.11,True,4.2,1279,https://cdn.marketplace.com.br/img/219.jpg,2025-07-03 00:00:00+00:00,True
220,MAC Body Splash Plus,Beleza,Perfumaria,MAC,235.64,235.64,True,3.7,1013,https://cdn.marketplace.com.br/img/220.jpg,2025-06-15 00:00:00+00:00,True
221,O Boticário Sérum Elite,Beleza,Skincare,O Boticário,214.12,214.12,True,2.6,1612,https://cdn.marketplace.com.br/img/221.jpg,2025-07-12 00:00:00+00:00,True
222,Avon Base Neo,Beleza,Maquiagem,Avon,248.63,248.63,True,3.0,1479,https://cdn.marketplace.com.br/img/222.jpg,2025-01-19 00:00:00+00:00,True
223,MAC Desodorante Plus,Beleza,Corpo,MAC,119.45,119.45,True,4.4,1608,https://cdn.marketplace.com.br/img/223.jpg,2025-10-07 00:00:00+00:00,True
224,Natura Base Neo,Beleza,Maquiagem,Natura,28.15,32.47,True,3.6,1448,https://cdn.marketplace.com.br/img/224.jpg,2025-08-13 00:00:00+00:00,True
225,Dove Sérum Neo,Beleza,Skincare,Dove,240.62,343.74,True,2.1,865,https://cdn.marketplace.com.br/img/225.jpg,2025-10-04 00:00:00+00:00,True
226,MAC Batom Classic,Beleza,Maquiagem,MAC,128.31,167.75,True,,0,https://cdn.marketplace.com.br/img/226.jpg,2025-03-01 00:00:00+00:00,True
227,MAC Desodorante Max,Beleza,Corpo,MAC,188.38,188.38,True,5.0,584,https://cdn.marketplace.com.br/img/227.jpg,2025-09-15 00:00:00+00:00,True
228,O Boticário Sabonete Sport,Beleza,Corpo,O Boticário,292.64,292.64,True,,0,https://cdn.marketplace.com.br/img/228.jpg,2025-07-28 00:00:00+00:00,True
229,O Boticário Colônia Plus,Beleza,Perfumaria,O Boticário,271.04,271.04,True,3.2,485,https://cdn.marketplace.com.br/img/229.jpg,2025-08-08 00:00:00+00:00,True
230,Natura Hidratante Max,Beleza,Skincare,Natura,151.49,151.49,True,2.9,1867,https://cdn.marketplace.com.br/img/230.jpg,2025-04-11 00:00:00+00:00,True
231,Natura Protetor Solar Max,Beleza,Skincare,Natura,199.45,293.63,True,,0,https://cdn.marketplace.com.br/img/231.jpg,2025-01-17 00:00:00+00:00,False
232,MAC Body Splash Pro,Beleza,Perfumaria,MAC,47.39,47.39,True,4.9,574,https://cdn.marketplace.com.br/img/232.jpg,2025-11-14 00:00:00+00:00,True
233,Avon Sérum Neo,Beleza,Skincare,Avon,342.86,342.86,True,,0,https://cdn.marketplace.com.br/img/233.jpg,2025-10-21 00:00:00+00:00,True
234,Avon Colônia Max,Beleza,Perfumaria,Avon,188.2,188.2,True,3.7,1944,https://cdn.marketplace.com.br/img/234.jpg,2025-07-19 00:00:00+00:00,True
235,Dove Perfume Pro 100ml,Beleza,Perfumaria,Dove,379.36,379.36,True,3.5,914,https://cdn.marketplace.com.br/img/235.jpg,2025-08-29 00:00:00+00:00,True
236,Darkside Saga Lite,Livros,HQs,Darkside,91.13,91.13,True,,0,https://cdn.marketplace.com.br/img/236.jpg,2025-09-11 00:00:00+00:00,True
237,Rocco Cloud Lite,Livros,Técnicos,Rocco,16.0,23.8,True,2.5,125,https://cdn.marketplace.com.br/img/237.jpg,2025-05-02 00:00:00+00:00,True
238,Companhia das Letras Saga Ultra,Livros,HQs,Companhia das Letras,76.26,76.26,True,3.1,201,https://cdn.marketplace.com.br/img/238.jpg,2025-03-23 00:00:00+00:00,True
239,Companhia das Letras A Aventura de Neo,Livros,Infantil,Companhia das Letras,67.18,85.7,True,4.3,947,https://cdn.marketplace.com.br/img/239.jpg,2025-11-21 00:00:00+00:00,True
240,Companhia das Letras Hábitos Ultra,Livros,Não-Ficção,Companhia das Letras,145.2,145.2,True,4.2,1628,https://cdn.marketplace.com.br/img/240.jpg,2025-03-28 00:00:00+00:00,True
241,Rocco Mindset Pro,Livros,Não-Ficção,Rocco,95.83,112.74,True,3.6,999,https://cdn.marketplace.com.br/img/241.jpg,2025-01-26 00:00:00+00:00,True
242,Darkside Saga Max,Livros,HQs,Darkside,28.43,28.43,True,5.0,1846,https://cdn.marketplace.com.br/img/242.jpg,2025-07-13 00:00:00+00:00,False
243,Rocco Python Pro,Livros,Técnicos,Rocco,105.21,105.21,True,,0,https://cdn.marketplace.com.br/img/243.jpg,2025-10-24 00:00:00+00:00,True
244,Darkside O Pequeno Prime,Livros,Infantil,Darkside,55.52,62.45,True,4.0,761,https://cdn.marketplace.com.br/img/244.jpg,2025-05-05 00:00:00+00:00,True
245,Intrínseca Cloud Lite,Livros,Técnicos,Intrínseca,122.82,122.82,False,1.9,1864,https://cdn.marketplace.com.br/img/245.jpg,2025-09-08 00:00:00+00:00,True
246,Darkside Crônicas de Neo,Livros,Ficção,Darkside,30.13,45.75,False,4.5,22,https://cdn.marketplace.com.br/img/246.jpg,2025-01-18 00:00:00+00:00,True
247,Intrínseca O Poder de Ultra,Livros,Não-Ficção,Intrínseca,60.12,60.12,True,4.4,696,https://cdn.marketplace.com.br/img/247.jpg,2025-03-22 00:00:00+00:00,False
248,Intrínseca Data Science Pro,Livros,Técnicos,Intrínseca,19.1,22.47,True,3.3,141,https://cdn.marketplace.com.br/img/248.jpg,2025-05-15 00:00:00+00:00,True
249,Rocco O Lite Perdido,Livros,Ficção,Rocco,89.59,107.9,True,4.0,1998,https://cdn.marketplace.com.br/img/249.jpg,2025-04-17 00:00:00+00:00,True
250,Darkside Cloud Plus,Livros,Técnicos,Darkside,7.41,10.75,True,3.7,322,https://cdn.marketplace.com.br/img/250.jpg,2025-12-20 00:00:00+00:00,True
251,Rocco Mindset Elite,Livros,Não-Ficção,Rocco,44.25,50.85,True,,0,https://cdn.marketplace.com.br/img/251.jpg,2025-05-16 00:00:00+00:00,True
252,Intrínseca O Ultra Perdido,Livros,Ficção,Intrínseca,39.95,39.95,True,2.5,31,https://cdn.marketplace.com.br/img/252.jpg,2025-01-30 00:00:00+00:00,True
253,Intrínseca O Poder de Lite,Livros,Não-Ficção,Intrínseca,99.09,99.09,True,3.2,847,https://cdn.marketplace.com.br/img/253.jpg,2025-12-11 00:00:00+00:00,True
254,Rocco Data Science Prime,Livros,Técnicos,Rocco,32.11,32.11,True,3.0,1663,https://cdn.marketplace.com.br/img/254.jpg,2025-10-19 00:00:00+00:00,True
255,Rocco O Sport Perdido,Livros,Ficção,Rocco,101.59,119.52,True,4.0,1800,https://cdn.marketplace.com.br/img/255.jpg,2025-02-11 00:00:00+00:00,True
256,Rocco A Aventura de Pro,Livros,Infantil,Rocco,28.09,28.09,True,4.5,1476,https://cdn.marketplace.com.br/img/256.jpg,2025-09-24 00:00:00+00:00,True
257,Companhia das Letras Data Science Elite,Livros,Técnicos,Companhia das Letras,107.77,144.87,True,5.0,632,https://cdn.marketplace.com.br/img/257.jpg,2025-07-11 00:00:00+00:00,True
258,Companhia das Letras Elite Vol. 1,Livros,HQs,Companhia das Letras,116.45,116.45,True,2.7,1630,https://cdn.marketplace.com.br/img/258.jpg,2025-06-15 00:00:00+00:00,True
259,Companhia das Letras O Pequeno Pro,Livros,Infantil,Companhia das Letras,51.26,60.31,True,2.6,1682,https://cdn.marketplace.com.br/img/259.jpg,2025-04-21 00:00:00+00:00,True
260,Rocco A Aventura de Plus,Livros,Infantil,Rocco,87.19,87.19,True,2.0,649,https://cdn.marketplace.com.br/img/260.jpg,2025-02-07 00:00:00+00:00,True
261,Darkside O Prime Perdido,Livros,Ficção,Darkside,86.35,94.99,True,3.1,940,https://cdn.marketplace.com.br/img/261.jpg,2025-08-06 00:00:00+00:00,True
262,Darkside O Max Perdido,Livros,Ficção,Darkside,103.26,103.26,True,4.7,565,https://cdn.marketplace.com.br/img/262.jpg,2025-11-19 00:00:00+00:00,True
263,Companhia das Letras Saga Elite,Livros,HQs,Companhia das Letras,127.26,127.26,True,4.3,884,https://cdn.marketplace.com.br/img/263.jpg,2025-12-09 00:00:00+00:00,True
264,Darkside O Poder de Neo,Livros,Não-Ficção,Darkside,116.62,116.62,True,3.6,465,https://cdn.marketplace.com.br/img/264.jpg,2025-09-20 00:00:00+00:00,True
265,Intrínseca Graphic Novel Classic,Livros,HQs,Intrínseca,25.25,26.73,True,3.9,756,https://cdn.marketplace.com.br/img/265.jpg,2025-02-23 00:00:00+00:00,False
266,Companhia das Letras Python Prime,Livros,Técnicos,Companhia das Letras,133.0,133.0,True,5.0,776,https://cdn.marketplace.com.br/img/266.jpg,2025-05-22 00:00:00+00:00,True
267,Intrínseca Graphic Novel Lite,Livros,HQs,Intrínseca,135.82,135.82,True,3.3,1148,https://cdn.marketplace.com.br/img/267.jpg,2025-05-29 00:00:00+00:00,True
268,Darkside Saga Neo,Livros,HQs,Darkside,54.46,61.1,True,,0,https://cdn.marketplace.com.br/img/268.jpg,2025-12-07 00:00:00+00:00,True
269,Hasbro Jogo Ultra,Brinquedos,Jogos,Hasbro,272.99,272.99,True,5.0,1995,https://cdn.marketplace.com.br/img/269.jpg,2025-02-15 00:00:00+00:00,True
270,LEGO LEGO Technic Classic,Brinquedos,LEGO,LEGO,351.1,351.1,True,2.5,248,https://cdn.marketplace.com.br/img/270.jpg,2025-11-09 00:00:00+00:00,True
271,Fisher-Price LOL Ultra,Brinquedos,Bonecas,Fisher-Price,481.81,481.81,True,3.8,446,https://cdn.marketplace.com.br/img/271.jpg,2025-06-06 00:00:00+00:00,True
272,Fisher-Price Jogo Pro,Brinquedos,Jogos,Fisher-Price,72.81,85.66,True,5.0,1705,https://cdn.marketplace.com.br/img/272.jpg,2025-04-05 00:00:00+00:00,True
273,Mattel Tabuleiro Classic,Brinquedos,Jogos,Mattel,125.08,125.08,True,2.9,311,https://cdn.marketplace.com.br/img/273.jpg,2025-01-09 00:00:00+00:00,True
274,Estrela LEGO Technic Plus,Brinquedos,LEGO,Estrela,355.09,355.09,True,3.7,362,https://cdn.marketplace.com.br/img/274.jpg,2025-12-25 00:00:00+00:00,True
275,Hasbro Blocos Pro,Brinquedos,Educativos,Hasbro,98.0,98.0,False,4.1,86,https://cdn.marketplace.com.br/img/275.jpg,2025-11-19 00:00:00+00:00,False
276,Estrela Drone Ultra Mini,Brinquedos,Eletrônicos,Estrela,126.5,126.5,False,3.4,613,https://cdn.marketplace.com.br/img/276.jpg,2025-07-31 00:00:00+00:00,True
277,Fisher-Price Drone Lite Mini,Brinquedos,Eletrônicos,Fisher-Price,158.56,158.56,False,4.0,1523,https://cdn.marketplace.com.br/img/277.jpg,2025-08-26 00:00:00+00:00,True
278,Hasbro Quebra-Cabeça Max,Brinquedos,Educativos,Hasbro,47.6,47.6,True,4.8,1106,https://cdn.marketplace.com.br/img/278.jpg,2025-02-12 00:00:00+00:00,True
279,Fisher-Price Barbie Sport,Brinquedos,Bonecas,Fisher-Price,423.01,423.01,True,2.3,1217,https://cdn.marketplace.com.br/img/279.jpg,2025-03-30 00:00:00+00:00,True
280,Estrela Robô Elite,Brinquedos,Eletrônicos,Estrela,298.34,298.34,True,3.1,1327,https://cdn.marketplace.com.br/img/280.jpg,2025-02-09 00:00:00+00:00,True
281,Mattel LEGO Technic Plus,Brinquedos,LEGO,Mattel,100.43,118.15,True,2.7,1171,https://cdn.marketplace.com.br/img/281.jpg,2025-09-12 00:00:00+00:00,True
282,Hasbro Kit Ciência Max,Brinquedos,Educativos,Hasbro,263.22,263.22,True,3.4,994,https://cdn.marketplace.com.br/img/282.jpg,2025-12-09 00:00:00+00:00,True
283,LEGO Boneca Prime,Brinquedos,Bonecas,LEGO,27.96,41.69,True,4.6,181,https://cdn.marketplace.com.br/img/283.jpg,2025-02-18 00:00:00+00:00,True
284,Fisher-Price LEGO Sport,Brinquedos,LEGO,Fisher-Price,110.01,116.17,True,3.3,1535,https://cdn.marketplace.com.br/img/284.jpg,2025-05-08 00:00:00+00:00,True
285,Mattel LOL Ultra,Brinquedos,Bonecas,Mattel,361.96,361.96,True,3.0,1406,https://cdn.marketplace.com.br/img/285.jpg,2025-11-16 00:00:00+00:00,True
286,Fisher-Price Robô Prime,Brinquedos,Eletrônicos,Fisher-Price,281.26,281.26,True,4.1,1675,https://cdn.marketplace.com.br/img/286.jpg,2025-12-23 00:00:00+00:00,True
287,LEGO LEGO Technic Ultra,Brinquedos,LEGO,LEGO,288.74,288.74,True,4.9,563,https://cdn.marketplace.com.br/img/287.jpg,2025-03-16 00:00:00+00:00,True
288,Hasbro LOL Pro,Brinquedos,Bonecas,Hasbro,54.53,78.47,True,3.5,1364,https://cdn.marketplace.com.br/img/288.jpg,2025-02-28 00:00:00+00:00,True
289,Estrela Blocos Prime,Brinquedos,Educativos,Estrela,283.57,283.57,True,3.4,1124,https://cdn.marketplace.com.br/img/289.jpg,2025-12-01 00:00:00+00:00,True
290,Hasbro Blocos Lite,Brinquedos,Educativos,Hasbro,79.6,79.6,False,3.8,902,https://cdn.marketplace.com.br/img/290.jpg,2025-07-18 00:00:00+00:00,True
291,Fisher-Price Tabuleiro Max,Brinquedos,Jogos,Fisher-Price,327.37,477.08,True,5.0,1119,https://cdn.marketplace.com.br/img/291.jpg,2025-08-04 00:00:00+00:00,True
292,Fisher-Price Blocos Elite,Brinquedos,Educativos,Fisher-Price,468.84,468.84,True,2.7,1864,https://cdn.marketplace.com.br/img/292.jpg,2025-08-31 00:00:00+00:00,False
293,Hasbro Robô Pro,Brinquedos,Eletrônicos,Hasbro,468.7,468.7,True,4.3,1093,https://cdn.marketplace.com.br/img/293.jpg,2025-09-06 00:00:00+00:00,True
294,LEGO Barbie Neo,Brinquedos,Bonecas,LEGO,150.37,179.48,True,4.9,1615,https://cdn.marketplace.com.br/img/294.jpg,2025-06-01 00:00:00+00:00,True
295,Estrela Robô Elite,Brinquedos,Eletrônicos,Estrela,152.53,152.53,True,4.7,218,https://cdn.marketplace.com.br/img/295.jpg,2025-11-01 00:00:00+00:00,True
296,Fisher-Price LOL Classic,Brinquedos,Bonecas,Fisher-Price,374.08,374.08,True,2.9,1019,https://cdn.marketplace.com.br/img/296.jpg,2025-04-11 00:00:00+00:00,True
297,Estrela LOL Neo,Brinquedos,Bonecas,Estrela,484.8,484.8,True,,0,https://cdn.marketplace.com.br/img/297.jpg,2025-07-29 00:00:00+00:00,True
298,Estrela Blocos Lite,Brinquedos,Educativos,Estrela,64.11,64.11,True,2.5,918,https://cdn.marketplace.com.br/img/298.jpg,2025-02-13 00:00:00+00:00,True
299,LEGO Kit Ciência Classic,Brinquedos,Educativos,LEGO,258.48,272.26,True,3.7,821,https://cdn.marketplace.com.br/img/299.jpg,2025-10-15 00:00:00+00:00,True
300,Hasbro Drone Lite Mini,Brinquedos,Eletrônicos,Hasbro,356.45,356.45,True,3.0,881,https://cdn.marketplace.com.br/img/300.jpg,2025-03-07 00:00:00+00:00,True
